question,expected_fields
Could you tell me more about the Information Technology sector's current performance?.,['al']
"Does the calculation of the GDP include the health care sector, mate?.","['ao', 'aaa']"
"Which company has had more media coverage in the past 3 months, Apple or Microsoft?",['aaj']
"Can you tell me the GDP of the United States? I am curious, you know?.",['ax']
"Uh, I don't know. What was the damn highest price Apple stock hit during the day and when is the ex-dividend date for the latest cash income dividend payment?.","['e', 'b']"
Can you explain to me the ISM Purchasing Managers Index (MFG Survey) and its calculation method?.,['az']
Can you tell me about the relationship between GDP and the performance of the S&P 500 information technology sector?.,"['ax', 'al']"
Can you tell me which month had the lowest consumer confidence index?.,"['aai', 'aad']"
"Oh gosh, I don't have a clue. Like, what is the GDP for the United States?",['ax']
"Mate, what is the current value of the S&P 500 Composite?",['au']
"Could you tell me the 52 week range for the S&P Materials Sector Index, buddy?",['ap']
"Could you provide me with the net sales or revenues of Salesforce? I would like to know the amount after deducting discounts, returns, and allowances..",['y']
"I'm curious, have there been any recent updates or developments regarding Tesla?.",['aaj']
"Can somebody please just tell me the freaking stock price of Microsoft? And don't even get me started on how many employees they have. Like, who cares?","['g', 'p']"
"What the hell are the total liabilities for Amazon? Seriously, who cares, it's probably a lot..",['ag']
Could you tell me what the net sales or revenue of Exxon Mobil are?.,['y']
Some people say that there's a correlation between the total return index of Tesla and the number of employees working there. Do you agree? .,"['c', 'p']"
"Oh God, I have no idea. Err... How much does JPMorgan Chase owe in total, including both short and long term obligations?.",['ag']
Can someone tell me how the market cap of Merck compares to its EPS? I can't seem to find that information..,"['t', 'h']"
"Oh God, I am not sure. Home Depot's projected earnings per share for the next twelve months, I think it's good but I don't know how it compares to their EBITDA.","['q', 's']"
Can you please tell me the number of people working at McDonald's and the total worth of their existing assets?.,"['n', 'p']"
Can you tell me the latest personal consumption expenditure price index?,"['at', 'aaa']"
"I am not sure, but let me try. What's the peak price of PepsiCo's stock during trading hours, and how much are their current assets worth?.","['e', 'n']"
Could you possibly tell me the current value of the Conference Board Leading Economic Indicators Index? I really need to know..,['aag']
What was the deal with the telecommunications sector? What kinda money was it bringin' in?,['at']
Can you explain the variance between the dividend yield and the intraday high for UnitedHealth?.,"['e', 'I']"
"Oh come on, obviously, the industry with the highest total return index is the one you want to invest in. Just look it up already..","['u', 'c']"
Can you tell me if AMD makes any money from interest when it's not operating and what are their total expenses for running the business?.,"['z', 'ab']"
What's the deal with Visa's Days Held and Intraday High?,"['e', 'v']"
Can you explain to me the distinction between UnitedHealth's net interest income and its intraday high?,"['e', 'x']"
"I don't know friend, I am not really keeping track of when Oracle was mentioned in the news. Do you have any specific timeframe in mind?.",['aaj']
"Hey, have you heard anything new about Tesla lately?.",['aaj']
Have you heard anything about Intuit buying another company lately?.,['aaj']
What is the impact of Tesla's inventory days on its enterprise value?,"['v', 'r']"
I want to know about changes in consumer confidence over the last year.,['aad']
Can you give me an update on the merger between Disney and Fox?,['aaj']
Does the Consumer Confidence Index have any relation to the S&P General Industry Classification Information Technology Sector Index?,"['al', 'aad']"
"What is the relationship between the fed funds rate and the real estate industry, you know?.","['ay', 'ak']"
Can you tell me about the relationship between the S&P Energy Sector and Consumer Confidence?.,"['aj', 'aad']"
"Could you tell me about the financials of Philip Morris? Specifically, I am interested in their long-term debt and how it compares to their cost of goods sold..","['w', 'm']"
"I mean, seriously, who even cares about the 10 year treasury bond yield? What really matters is how consumer confidence is doing.","['aah', 'aad']"
"Oh gosh, I have no idea. Err... what are the inventories days held for Boeing?.",['v']
"Can you tell me about any recent news articles related to General Electric in the past month? I'm interested, mate!.",['aaj']
"Oh please, we all know that consumer confidence and the unemployment rate are obviously related. Come on, it's common knowledge..","['aad', 'aab']"
What was the change in consumer confidence between December 2022 and January 2023?.,"['ax', 'aad']"
"I see, you want to know about PepsiCo's long term debt. Ok, how much is it?.",['w']
What the hell is the current CPI for all urban areas?.,['aw']
Could you tell me the current liabilities as of the most recent ex-dividend date for Home Depot?.,"['b', 'o']"
What is the current state of industrial production in the United States?.,['aaf']
"Let's compare JNJ's price to earning ratio to its cost of goods sold, shall we?","['f', 'm']"
Have you heard anything recently about Chevron?,['aaj']
I'm curious about the connection between Walmart's number of employees and its current assets. Have you come across any information on this topic?,"['p', 'n']"
"Is Bank of America in any debt for the long term, you know buddy?.",['w']
Can you tell me how much debt Verizon has at the moment?.,['ag']
"What the hell was the lowest price of Berkshire Hathaway's stock today? Seriously, does anyone even know?.",['d']
"Yo, can you tell me the ratio of total liabilities to 12 month earnings per share for General Electric?","['ag', 's']"
"Could you tell me the operating expense and total return index for T-Mobile, you know buddy?.","['c', 'ab']"
"Hey friend, do you know what's the latest buzz about Johnson & Johnson? I want to read some news articles about them, can you help me out?",['aaj']
Could you tell me the ISM non-manufacturing survey index for the month of January 2020?.,['aac']
Is the total shareholders' equity of General Electric higher or lower than the average for other companies in the same industry? .,['ah']
Can you provide information on the GDP?,['aaa']
"Oh God, I don't know! Err...What is the current market value of Boeing? I should probably know this, but I don't!.",['h']
