question,expected_fields
What is the total number of shares of Philip Morris that can be traded?.,['stock_data.common_shares_outstanding']
I wonder if there have been any recent news articles mentioning Boeing?.,['news_data_source']
"According to fool.com, what is the damn stock price of Chevron?.",['external_data_source']
"Can you tell me about the news coverage of Costco compared to other companies? I am interested in learning more about it, you know?.",['news_data_source']
Can you tell me the number of shares outstanding per employee for Mastercard?.,"['stock_data.employees', 'stock_data.common_shares_outstanding']"
"In the last year, how have people's beliefs and attitudes about the economy and their purchasing power changed?.",['economic_indicators.consumer_confidence']
"Could you tell me the current CPI for all urban areas, please?",['economic_indicators.cpi']
"Hey mate, can you tell me some of the hottest penny stocks being traded at the moment?",['external_data_source']
"Oh gosh, I don't know. What is the ratio of Mastercard's non-operating interest income to its current stock price?","['stock_data.price_close', 'stock_data.interest_income_not_banks']"
"Hey, mate, do you know which index did better last year, the S&P General Industry Classification Real Estate Sector Index or the S&P 500?","['market_data.S&P500', 'market_data.Real_Estate']"
Can you provide me with the total current liabilities of Boeing on the ex-dividend date?.,"['stock_data.date_ex_dividend', 'stock_data.liabilities_short_term']"
Do you think that the performance of the utilities sector is affected by consumer confidence in the United States?.,"['market_data.Utilities', 'economic_indicators.consumer_confidence']"
Can you explain the connection between the unemployment rate and the leading economic indicators?,"['economic_indicators.conf_board_leading_indicators', 'economic_indicators.unemployment_rate']"
Could you tell me about the performance differences between the S&P Industrials and Materials sectors?,"['market_data.Industrials', 'market_data.Materials']"
Could you give me some updates on JPMorgan Chase? I am interested to know what news has been reported about the company recently.,['news_data_source']
Can you tell me the number of employees at Visa compared to its total assets?,"['stock_data.assets_total', 'stock_data.employees']"
"I'm not sure I fully understand the question, but let me see... So, you're wondering about the difference between Costco's total liabilities and their dividend yield?","['stock_data.dividend_yield', 'stock_data.liabilities_total']"
Could you tell me the ISM manufacturing index from last month?.,['economic_indicators.ism_mfg']
"Oh God, are you seriously asking about Apple news? Everybody knows that Apple is always in the news, it's like asking for the latest news on the Kardashians. Come on..",['news_data_source']
"Which index had a higher value, the S&P Health Care Sector or the S&P Financials Sector?.","['market_data.Health_Care', 'market_data.Financials']"
Can you give me an update on Tesla? Have there been any recent developments or news about the company?.,['news_data_source']
Can you tell me about the different factors that make up leading economic indicators?.,['economic_indicators.conf_board_leading_indicators']
Can you tell me how much Cisco spent on operating expenses in the previous fiscal year?,['stock_data.operating_expense']
"I mean, seriously, who doesn't know the top 3 news about Apple in the last week? Come on, it's like common knowledge at this point.",['news_data_source']
Can you tell me the SG&A to COGS ratio for Visa?,"['stock_data.cogs', 'stock_data.operating_expense_sg&a']"
Could you please tell me the exact percentage of SG&A expenses in Salesforce's operating budget?.,"['stock_data.operating_expense', 'stock_data.operating_expense_sg&a']"
Can you tell me about the performance of the S&P 500 compared to the Consumer Staples sector?.,"['market_data.Consumer_Staples', 'market_data.S&P500']"
Could you tell me about the current yield of the 10-year US Treasury Government Bond? I believe it would be quite useful information to know.,['economic_indicators.10Y_ust_yield']
"Oh gosh, I don't know. Can you tell me what the GDP of the communications services sector is?.","['economic_indicators.gdp', 'market_data.Communications_services']"
Can you tell me the amount of Boeing's current liabilities?,['stock_data.liabilities_short_term']
Can you tell me the ticker for Philip Morris and its earnings per share for the next 12 months?.,"['stock_data.ticker_symbol', 'stock_data.eps_forward_12_month']"
"Uh... I am not sure, but I think General Electric's EBITDA is a metric used to measure their financial performance. I'm not too familiar with it, sorry..",['stock_data.ebitda']
You know how the fed funds rate impacts the real estate industry?.,"['economic_indicators.fed_funds_rate', 'market_data.Real_Estate']"
"According to the Bureau of Labor Statistics, what is the current unemployment rate in the United States?.",['economic_indicators.unemployment_rate']
What's the damn shareholders' equity for Merck?.,['stock_data.shareholders_equity']
"Can you tell me about Amazon's financials? Specifically, what is their market capitalization and how much did they spend on cost of goods sold?.","['stock_data.market_capitalization', 'stock_data.cogs']"
"I don't know, man. Like, how does that ISM Nonmanufacturers Survey Index thingy even like, impact the performance of that S&P General Industry Classification Health Care Sector Index? I have no clue.","['market_data.Health_Care', 'economic_indicators.ism_non_mfg']"
"Can you tell me about Bank of America's financial practices? Specifically, do they allocate more funds towards research and development or towards dividends?.","['stock_data.dividend_yield', 'stock_data.research_and_development']"
Let's talk about the impact of the federal funds target rate on the communications services sector. How do you think it affects this sector?.,"['economic_indicators.fed_funds_rate', 'market_data.Communications_services']"
"I see, you are curious about Mastercard's approach to research and development for new products and technologies. Well, from what I know, Mastercard is very conscientious and does invest in R&D to stay ahead in the industry.",['stock_data.research_and_development']
How does unemployment rate impact inflation?.,"['economic_indicators.unemployment_rate', 'economic_indicators.cpi']"
Could you tell me the relationship between the S&P Materials Sector and CPI?.,"['economic_indicators.cpi', 'market_data.Materials']"
Do the S&P Real Estate Sector Index and the Conference Board Leading Economic Indicators Index have any connection?,"['market_data.Real_Estate', 'economic_indicators.conf_board_leading_indicators']"
