question,expected_fields
"Based on the current financial statements, is Pfizer's total current liabilities increasing or decreasing?.",['stock_data.liabilities_short_term']
Could you tell me about Exxon Mobil's non-operating interest income compared to its total shareholder's equity?,"['stock_data.interest_income_not_banks', 'stock_data.shareholders_equity']"
"Do you know what Berkshire Hathaway's current asset is, mate?.",['stock_data.assets_short_term']
"I see, so you want to know which stocks are popular on social media at the moment?",['external_data_source']
"I'm curious about Bank of America, can you show me some recent news articles?.",['news_data_source']
"Let's compare Intuit and Tesla. Well, it seems that Intuit spends more on research and development than Tesla.",['stock_data.research_and_development']
"I don't know, what is that? What is the highest damn price Mastercard has reached today and how much money have they made in sales?","['stock_data.price_intraday_high', 'stock_data.sales_or_revenues']"
Huh? Err... I don't know. What is Cisco's EPS for the past twelve months?.,['stock_data.eps_trailing_12_month']
Could you tell me the GDP of the United States?,['economic_indicators.gdp']
"Are you wondering about Mastercard's liabilities? I see, you want to know if they have a high amount, right? .",['stock_data.liabilities_total']
"Hey mate, which sector had a better performance yesterday, the Real Estate one or the Industrials one?.","['market_data.Real_Estate', 'market_data.Industrials']"
"Can you believe it, people are still talking about these stocks on social media? What a waste of time. But if you really want to know, some of the most popular ones are....",['external_data_source']
"I am not sure about IBM's sales per share, but I can help you find that information. Let's do some research together.","['stock_data.sales_or_revenues', 'stock_data.common_shares_outstanding']"
I see you are interested in the stock market. The S&P Utilities Sector Index is a stock market index that tracks the performance of utility companies in the United States. Is there anything specific you would like to know about it?.,['market_data.Utilities']
Can you tell me if T-Mobile US has a higher or lower total assets compared to Apple?.,['stock_data.assets_total']
Can you explain the distinction between AMD's intraday low and its trailing twelve month EPS?,"['stock_data.eps_trailing_12_month', 'stock_data.price_intraday_low']"
"Oh gosh I don't know, let me think... On the ex-dividend date of the most recent dividend payment, what was the amount of Boeing's long term debt?.","['stock_data.long_term_debt', 'stock_data.date_ex_dividend']"
"Let me check for you, it seems that the index value for Utilities and Industrials, which one is higher?","['market_data.Utilities', 'market_data.Industrials']"
"Out of Materials and Information Technology, which one had a higher index value?.","['market_data.Materials', 'market_data.IT']"
"Could you tell me about Home Depot's performance in the next year and its overall value in the market? Specifically, I would like to know about their projected earnings and market capitalization..","['stock_data.eps_forward_12_month', 'stock_data.market_capitalization']"
"Did you want to know which sector had a better performance last year, the financials or the real estate?","['market_data.Financials', 'market_data.Real_Estate']"
"I mean, I don't know, just curious. How does the inventory turnover of JPMorgan Chase compare to its net sales or revenues?.","['stock_data.sales_or_revenues', 'stock_data.inventories_days_held']"
"I'm searching for the total shareholders' equity of Merck. Let me see, ah, here it is: the total shareholders' equity of Merck is...",['stock_data.shareholders_equity']
Can you tell me if the Consumer Price Index for all urban items has gone up or down this month?,['economic_indicators.cpi']
Can you tell me the correlation between the ISM Nonmanufacturing Survey Index and the S&P Consumer Discretionary Sector Index?.,"['economic_indicators.ism_non_mfg', 'market_data.Consumer_Disc']"
"Oh God I mean, I don't know, I think people are talking about Tesla on social media and the internet, maybe?.",['external_data_source']
"Oh gosh, I am not sure. Can you tell me what the total return index for Proctor & Gamble stock is compared to its dividend yield?","['stock_data.dividend_yield', 'stock_data.total_return']"
"Could you tell me about Bank of America's financials? Specifically, what is their operating income?.",['stock_data.operating_income']
"So, we want to compare the GDP to the Leading Economic Indicators, is that right?.","['economic_indicators.gdp', 'economic_indicators.conf_board_leading_indicators']"
"I see, so you want to know about the financials of Salesforce? Alright, let's see... Ah yes, I found that their long term debt is quite high, would you like me to provide more details?.",['stock_data.long_term_debt']
"Can we just talk about how ridiculous it is to ask about the sentiment towards Apple on social media? Like seriously, who cares?.",['external_data_source']
"Let's talk about the relationship between the ISM non-manufacturing survey index and the sentiment in the news, shall we?.","['economic_indicators.ism_non_mfg', 'news_data_source']"
"I mean, come on, it's obvious that there is a relationship between the ISM manufacturing and non-manufacturing indexes, right? I'm pretty sure everyone knows that.","['economic_indicators.ism_non_mfg', 'economic_indicators.ism_mfg']"
Could you please tell me when the hell is the next ex-dividend date for Exxon Mobil?.,['stock_data.date_ex_dividend']
Could you give me updates on Apple?,['news_data_source']
"You want to know about the performance of the sectors last week? Sure, did you want to know if Energy or Consumer Discretionary performed better?","['market_data.Energy', 'market_data.Consumer_Disc']"
Can you explain the variance between Proctor and Gamble's EBITDA and its intraday low stock price?.,"['stock_data.ebitda', 'stock_data.price_intraday_low']"
"Could you tell me more about the composite index? Specifically, I am curious about the economic indicators that are included in it.",['economic_indicators.conf_board_leading_indicators']
"Hey mate, is the stock market benchmark index on the rise or decline right now?",['market_data.S&P500']
"Can you tell me about McDonald's? Uh, it belongs to the restaurant industry and it has a large number of employees, right?.","['stock_data.employees', 'stock_data.general_industry_classification']"
Can you tell me which sector the S&P General Industry Classification Health Care Sector Index and the S&P General Industry Classification Consumer Staples Sector Index belong to?.,"['market_data.Health_Care', 'market_data.Consumer_Staples']"
