question,expected_fields
"Yeah, I am not really sure mate. Is Boeing's total liabilities less than or equal to its Enterprise Value?.","['stock_data.enterprise_value', 'stock_data.liabilities_total']"
"What is the earnings per share for Intel in the last year, divided by its current assets? You know, pal..","['stock_data.eps_trailing_12_month', 'stock_data.assets_short_term']"
What the hell is the difference between Nvidia's dividend yield and the lowest price it reached today?.,"['stock_data.price_intraday_low', 'stock_data.dividend_yield']"
Mmhm... I don't know. What's the ticker symbol for Philip Morris and how much are their assets right now?.,"['stock_data.assets_short_term', 'stock_data.ticker_symbol']"
Could you tell me about the ISM non-manufacturing survey index in January 2020?.,['economic_indicators.ism_non_mfg']
"I am not really sure, but which company has the most news coverage today?.",['news_data_source']
"Oh God, I am not sure. According to fool.com, what's Chevron's stock price?.",['external_data_source']
"I mean, come on, everyone knows the damn value of Oracle's current assets. Can't you just look it up?.",['stock_data.assets_short_term']
Did you hear about PepsiCo in the news last week mate? What was the general feeling around it?,['news_data_source']
Can you provide me with some current news articles about PepsiCo?.,['news_data_source']
"Hey mate, do you know which index had a better performance last year between the S&P 500 and the S&P General Industry Classification Real Estate Sector Index?","['market_data.S&P500', 'market_data.Real_Estate']"
Have you heard any talk or gossip on social media that could potentially affect the stock prices of certain companies?.,['external_data_source']
Could you help me find out Cisco's EPS for the last twelve months?.,['stock_data.eps_trailing_12_month']
How much money does Home Depot make compared to the amount of money its shareholders have invested in the company?.,"['stock_data.sales_or_revenues', 'stock_data.shareholders_equity']"
"Is the ISM Nonmanufacturers Survey Index being led by the Industrials Sector Index, mate?","['market_data.Industrials', 'economic_indicators.ism_non_mfg']"
Can you tell me the number of common shares that are currently held by Verizon at the end of the year?,['stock_data.common_shares_outstanding']
Oh God oh gosh I am so sorry but I can't answer that. I'm not really familiar with economics or finances..,['economic_indicators.personal_consumption_expenditure']
Does the ISM Nonmanufacturers Survey Index show that the non-manufacturing economy in the US is growing or shrinking?.,"['economic_indicators.ism_non_mfg', 'market_data.Industrials']"
I am curious about the relationship between the ISM manufacturing index and leading economic indicators. Can you tell me more about how they correlate?.,"['economic_indicators.conf_board_leading_indicators', 'economic_indicators.ism_mfg']"
"I am not sure, I mean what's the current value of the Conference Board Leading Economic Indicators Index?.",['economic_indicators.conf_board_leading_indicators']
"Comparing Boeing's current stock price to its total liabilities, how does it stack up?.","['stock_data.liabilities_total', 'stock_data.price_close']"
Let's take a look at the trend of consumer confidence. How has it been doing lately?.,['economic_indicators.consumer_confidence']
Can you tell me if the cost of living has gone up in the United States?.,['economic_indicators.cpi']
What are the latest news articles about Johnson & Johnson?,['news_data_source']
"Could you tell me the ticker symbol for the company, please?",['stock_data.ticker_symbol']
Could you tell me when Verizon's next ex-dividend date is?.,['stock_data.date_ex_dividend']
Explain how the number of employees at Walmart is related to the current assets of the company..,"['stock_data.employees', 'stock_data.assets_short_term']"
"Seriously, why are you even asking about Johnson & Johnson's current liabilities as of the most recent ex-dividend date? It's not relevant.","['stock_data.liabilities_short_term', 'stock_data.date_ex_dividend']"
"Can you please tell me the current stock price for JPMorgan Chase? And also, is the bank doing well financially?.","['stock_data.interest_income', 'stock_data.price_close']"
What is the significance of Pfizer's net interest income on its financial performance?.,['stock_data.interest_income']
Huh? I have no idea. Is Johnson & Johnson's earnings per share supposed to be more or less than its book value per share?.,"['stock_data.eps_forward_12_month', 'stock_data.bps_book_value_per_share']"
What is the amount of money that Nike owes in total?.,['stock_data.liabilities_total']
"Hey buddy, do you know what's the latest scoop on Chevron?.",['news_data_source']
"What is the expected earnings per share for Walmart in the next year and how much do they spend on selling, general, and administrative expenses?.","['stock_data.operating_expense_sg&a', 'stock_data.eps_forward_12_month']"
"About Comcast's non-operating interest income, Is it even relevant to the total of their current assets?.","['stock_data.interest_income_not_banks', 'stock_data.assets_short_term']"
Have you noticed any changes in the GDP price index in the United States over the last five years?,['economic_indicators.personal_consumption_expenditure']
What is the ratio of Nvidia's employees to its long term debt?.,"['stock_data.employees', 'stock_data.long_term_debt']"
Can you tell me more about the connection between the federal funds rate and the ISM non-manufacturing survey index? I am curious to learn more about their relationship.,"['economic_indicators.fed_funds_rate', 'economic_indicators.ism_non_mfg']"
"Is T-Mobile US making money, you know mate?.",['stock_data.operating_income']
"Well, let me see...it looks like the ISM Non-Manufacturing Report On Business measures the economic activity in the non-manufacturing sector..",['economic_indicators.ism_non_mfg']
Why the heck does the Leading Economic Index get influenced by the ISM Manufacturing Index?.,"['economic_indicators.conf_board_leading_indicators', 'economic_indicators.ism_mfg']"
"So, mate, how has the communications services sector been doing lately? You know, like, what's the scoop on that?.",['market_data.Communications_services']
"Can you tell me about the financials of JPMorgan? Specifically, I would like to know about their total assets.",['stock_data.assets_total']
"I'm curious, have you heard anything about Intuit buying another company recently?",['news_data_source']
